ADV-ID,Class,Gender,Major1,Major2,Major3,Bus-City,Bus-State,Bus-Zipcode,Bus-Country,Job-Title,Field of Work,Industry,Employer
0007225433,1972,M,Chemistry,,,,,,,Traveling Hospitalist,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Sound Physicians
0007240057,1972,M,Chemistry,,,,,,,Cardiologist,Physician/Surgeon,Health Care/Hospital/Medical Serv.,North County Cardiology/BMC
0010009426,1990,M,Chemistry,Economics,,,,,,,,,TreeAge Softward
0010039025,2003,M,Chemistry,,,,,,,Family Medicine Resident,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Altoona Family Physicians
0010036864,2002,F,Chemistry,,,,,,,Resident,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Unknown
0008500515,1985,F,Chemistry,English,,,,,,Homemaker,Homemaker,,Self-employed
0010038011,2003,M,Chemistry,,,,,,,Math Leader/Curriculum Coach,,,East River Academy-Rikers Island
0010015335,1992,M,Chemistry,,,,,,,Radiologist,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Mercy Radiology Group
0010043948,2005,F,Chemistry,,,,,,,Surgery Research Resident,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Washington University
0010043487,2005,F,Chemistry,,,,,,,Medical Resident,Physician/Surgeon,Health Care/Hospital/Medical Serv.,St. Luke's-Roosevelt Hospital
0010015510,1992,M,Chemistry,Art History,,,,,,Anesthesiologist,Physician/Surgeon,Health Care/Hospital/Medical Serv.,North American Partners in Anesthesia
0010046293,2006,F,Chemistry,,,,,,,Resident Physician,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Emory University
0010044139,2005,F,Chemistry,,,,,,,Scientist,Scientist,Research/Laboratory,Eisai Pharmaceuticals
0006127113,1961,M,Chemistry,,,,,,,Medical Director/Staff Physician,Physician/Surgeon,,Self-employed
0006109413,1961,M,Chemistry,,,,,,,Professional Lecturer,Educator,Education - College/University,Georgetown University
0008208164,1982,F,Chemistry,,,,,,,Teacher,Educator,Education - Pre-school-12,Cheshire Academy
0010008084,1986,F,Chemistry,,,,,,,,Homemaker,,Self-employed
0010017872,1993,M,Chemistry,English,,,,,,Physician,Physician/Surgeon,Health Care/Hospital/Medical Serv.,UNM Hospital
0010047027,2006,F,Chemistry,Economics,,,,,,Research Associate,Research,Research/Laboratory,Howard Hughes Medical Institute
0010043766,2005,F,Chemistry,,,,,,,Dermatology Resident,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Brown University
0010032388,2000,F,Chemistry,,,,,,Germany,Postdoctoral Fellow,,,European Molecular Biology Lab
0010049580,2007,M,Chemistry,,,,,,,Internal Medicine Resident,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Mount Sinai Elmhurst Hospital Center
0010043515,2005,F,Chemistry,,,,,,,Internal Medicine Resident,Physician/Surgeon,Health Care/Hospital/Medical Serv.,UC San Francisco
0010048417,2007,M,Chemistry,,,,,,,General Surgery Resident,Physician/Surgeon,Health Care/Hospital/Medical Serv.,UConn
0010037068,2002,F,Chemistry,,,,,,,,Scientist,Education - College/University,UMASS Medical School
0010056852,2011,M,Chemistry,Theatre,,,,,,,Research,Education - College/University,UCLA
0008474888,1984,M,Chemistry,,,,,,,Psychiatrist,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Self-employed
0010052948,2009,F,Chemistry,,,,,,,,,,Omega Institute
0010046181,2006,F,Chemistry,Economics,,,,,,OB/GYN Resident,Physician/Surgeon,Health Care/Hospital/Medical Serv.,MGH/BWH
0010008626,1987,M,Chemistry,,,,,,,Chemistry Teacher,Educator,Education - Pre-school-12,St. Paul's School
0010057075,2011,M,Chemistry,,,,,,United Kingdom,,Research,Research/Laboratory,Ley Group
0010008031,1988,F,Chemistry,,,,,,,Laboratory Manager,Education Administrator,Education - College/University,Muskingum University
0010032340,2000,M,Chemistry,,,,,,,Pediatric Anesthesiologist,Physician/Surgeon,Hospitality/Food Service,Nemours Clinic
0010032593,1999,M,Chemistry,,,,,,,,,,
0010021966,1995,M,Chemistry,,,,,,,,,,
0006746364,1967,M,Chemistry,,,,,,,,,,
0010012966,1991,F,Chemistry,,,,,,,,,,
0005594613,1955,M,Chemistry,,,,,,,,,,
0010053164,2009,F,Chemistry,Music,,,,,,,,,
0005368340,1953,M,Chemistry,,,,,,,,,,
0010050752,2008,M,Chemistry,,,,,,,,,,
0010024131,1996,F,Chemistry,,,,,,,,,,
0010053345,2009,M,Chemistry,Mathematics,,,,,,,,,
0010053202,2009,M,Chemistry,History,,,,,,,,,
0007128336,1971,M,Chemistry,,,,,,,,,,
0007078670,1970,M,Chemistry,,,,,,,,,,
0006460011,1964,M,Chemistry,,,,,,,,,,
0006250250,1962,M,Chemistry,,,,,,,,,,
0010055457,2010,F,Chemistry,Mathematics,,,,,,,,,
0010010287,1988,M,Chemistry,English,,,,,,,,,
0010046926,2006,F,Chemistry,,,,,,,,,,
0010054898,2010,M,Chemistry,,,,,,,,,,
0010041559,2004,F,Chemistry,,,,,,Netherlands,,,,
0005677350,1956,M,Chemistry,,,,,,,,,,
0005843772,1958,M,Chemistry,,,,,,,,,,
0010048812,2007,M,Chemistry,,,,,,,,,,
0005232568,1952,M,Chemistry,,,,,,,,,,
0010042242,2004,M,Chemistry,,,,,,,,,,
0005186168,1951,M,Chemistry,,,,,,,,,,
0005498113,1954,M,Chemistry,,,,,,,,,,
0006809103,1968,M,Chemistry,,,,,,,,,,
0006826073,1968,M,Chemistry,,,,,,,,,,
0004539850,1945,M,Chemistry,Biology,,,,,,,,,
0005983240,1959,M,Chemistry,,,,,,,,,,
0007501981,1975,F,Chemistry,,,,,,,,,,
0010053505,2009,F,Chemistry,,,,,,,,,,
0010048657,2007,M,Chemistry,,,,,,,,,,
0005832404,1958,M,Chemistry,,,,,,,,,,
0005758195,1957,M,Chemistry,,,,,,,,,,
0004545904,1945,M,Chemistry,Mathematic Sciences,,,,,,,,,
0004079840,1940,M,Chemistry,,,,,,,,,,
0010037595,2002,M,Chemistry,Political Science,,,,,,,,,
0008250812,1982,M,Chemistry,,,,,,,,,,
0010057046,2011,F,Chemistry,,,,,,,,,,
0010024248,1996,M,Chemistry,,,,,,,,,,
0005423031,1954,M,Chemistry,,,,,,,,,,
0010048412,2007,M,Chemistry,,,,,,,,,,
0010009108,1986,M,Chemistry,English,,,,,,,,,
0004227431,1942,M,Chemistry,,,,,,,,,,
0010049086,2007,M,Chemistry,Mathematics,,,,,,,,,
0010050826,2008,F,Chemistry,Mathematics,,,,,,,,,
0010039738,2003,F,Chemistry,,,,,,,,,,
0006369908,1963,M,Chemistry,,,,,,,,,,
0004614677,1946,M,Chemistry,,,,,,,,,,
0010050624,2008,M,Chemistry,,,,,,,,,,
0010055404,2010,M,Chemistry,,,,,,,,,,
0010055333,2010,M,Chemistry,,,,,,,,,,
0008205410,1982,M,Chemistry,,,,,,,,,,
0006337443,1963,M,Chemistry,,,,,,,,,,
0010053446,2009,F,Chemistry,,,,,,,,,,
0010051350,2008,F,Chemistry,,,,,,,,,,
0010048837,2007,M,Chemistry,,,,,,,,,,
0005011813,1950,M,Chemistry,,,,,,,,,,
0007019305,1970,M,Chemistry,,,,,,,,,,
0003513813,1935,M,Chemistry,,,,,,,,,,
0005380850,1953,M,Chemistry,,,,,,,,,,
0010037345,2002,M,Chemistry,Biology,,,,,,,,,
0006971116,1969,M,Chemistry,,,,,,,,,,
0004981486,1949,M,Chemistry,,,,,,,,,,
0010046885,2006,F,Chemistry,,,,,,,,,,
0010037695,2002,F,Chemistry,,,,,,,,,,
0008500479,1985,F,Chemistry,Political Science,,,,,,,,,
0010051359,2008,F,Chemistry,Economics,,,,,China,,,,
0010056680,2011,M,Chemistry,,,,,,,,,,
0010009660,1989,M,Chemistry,Economics,,,,,,,,,
0010055095,2010,F,Chemistry,,,,,,,,,,
0006425854,1964,M,Chemistry,,,,,,,,,,
0005035386,1950,M,Chemistry,,,,,,,,,,
0010055070,2010,M,Chemistry,Political Science,,,,,,,,,
0006727527,1967,M,Chemistry,,,,,,,,,,
0003921222,1939,M,Chemistry,,,,,,,,,,
0006565490,1965,M,Chemistry,,,,,,,,,,
0006311408,1963,M,Chemistry,,,,,,,,,,
0006426545,1964,M,Chemistry,,,,,,,,,,
0010050844,2008,M,Chemistry,Philosophy,,,,,,,,,
0010022045,1995,F,Chemistry,English,,,,,,,,,
0006414223,1964,M,Chemistry,,,,,,,,,,
0005213422,1952,M,Chemistry,,,,,,,,,,
0010044536,2005,M,Chemistry,,,,,,,,,,
0010042306,2004,M,Chemistry,,,,,,,,,,
0004946240,1949,M,Chemistry,,,,,,,,,,
0006201131,1962,M,Chemistry,,,,,,,,,,
0005144177,1951,M,Chemistry,,,,,,,,,,
0006196304,1961,M,Chemistry,,,,,,,,,,
0005739259,1957,M,Chemistry,,,,,,,,,,
0010012582,1991,F,Chemistry,,,,,,,,,,
0006048077,1960,M,Chemistry,,,,,,Austria,,,,
0010056637,2011,F,Chemistry,,,,,,,,,,
0007351252,1973,M,Chemistry,,,,,,,,,,
0010035175,2001,F,Chemistry,,,,,,,,,,
0005265150,1952,M,Chemistry,,,,,,,,,,
0005255913,1952,M,Chemistry,,,,,,,,,,
0006168404,1961,M,Chemistry,,,,,,,,,,
0005310986,1953,M,Chemistry,,,,,,,,,,
0010057247,2011,F,Chemistry,Economics,,,,,,,,,
0010043602,2005,M,Chemistry,,,,,,,,,,
0010035193,2001,M,Chemistry,,,,,,,,,,
0007049682,1970,M,Chemistry,,,,,,,,,,
0004358086,1943,M,Chemistry,,,,,,,,,,
0005358031,1953,M,Chemistry,,,,,,,,,,
0010050593,2008,M,Chemistry,,,,,,,,,,
0006602760,1966,M,Chemistry,,,,,,,,,,
0004587022,1945,M,Chemistry,,,,,,,,,,
0007247215,1972,M,Chemistry,,,,,,,,,,
0008069550,1980,M,Chemistry,,,,,,,,,,
0005071504,1950,M,Chemistry,,,,,,,,,,
0005617013,1956,M,Chemistry,,,,,,,,,,
0005680240,1956,M,Chemistry,,,,,,,,,,
0007443224,1974,M,Chemistry,,,,,,,,,,
0010049603,2007,M,Chemistry,,,,,,,,,,
0010046306,2006,F,Chemistry,Spanish,,,,,,,,,
0010048488,2007,F,Chemistry,,,,,,,,,,
0008090680,1980,M,Chemistry,Biology,,,,,,,,,
0010055422,2010,F,Chemistry,Mathematics,,,,,,,,,
0005348840,1953,M,Chemistry,,,,,,,,,,
0010024110,1996,F,Chemistry,,,,,,,,,,
0010049600,2007,F,Chemistry,,,,,,,,,,
0006074113,1960,M,Chemistry,,,,,,,,,,
0005362768,1953,M,Chemistry,,,,,,,,,,
0010044135,2005,M,Chemistry,,,,,,,,,,
0007437590,1974,M,Chemistry,,,,,,,,,,
0004188104,1941,M,Chemistry,,,,,,,,,,
0006562972,1965,M,Chemistry,,,,,,,,,,
0010008349,1989,M,Chemistry,,,,,,,,,,
0010041624,2004,M,Chemistry,,,,,,,,,,
0005852331,1958,M,Chemistry,,,,,,,,,,
0006199722,1961,M,Chemistry,,,,,,,,,,
0005797090,1957,M,Chemistry,,,,,,,,,,
0008134440,1981,M,Chemistry,,,,,,,,,,
0010051245,2008,M,Chemistry,Music,,,,,,,,,
0005248268,1952,M,Chemistry,,,,,,,,,,
0010024182,1996,M,Chemistry,Biology,,,,,,,,,
0005960968,1959,M,Chemistry,,,,,,,,,,
0006984508,1969,M,Chemistry,,,,,,,,,,
0007009515,1970,M,Chemistry,,,,,,,,,,
0010052943,2009,F,Chemistry,,,,,,,,,,
0005658977,1956,M,Chemistry,,,,,,,,,,
0004509486,1945,M,Chemistry,,,,,,,,,,
0010046882,2006,M,Chemistry,,,,,,,,,,
0005560631,1955,M,Chemistry,,,,,,,,,,
0007115171,1971,M,Chemistry,,,,,,,,,,
0010021951,1995,F,Chemistry,English,,,,,,,,,
0010025851,1997,F,Chemistry,History,,,,,,,,,
0010030322,1999,M,Chemistry,Biology,,,,,,,,,
0004854595,1948,M,Chemistry,,,,,,,,,,
0010052683,2009,M,Chemistry,,,,,,,,,,
0006828966,1968,M,Chemistry,,,,,,,,,,
0010057781,2011,F,Chemistry,,,,,,,,,,
0006673683,1966,M,Chemistry,,,,,,,,,,
0005029213,1950,M,Chemistry,,,,,,,,,,
0010051475,2008,F,Chemistry,,,,,,,,,,
0007497779,1974,M,Chemistry,Psychology,,,,,,,,,
0004851813,1948,M,Chemistry,Geology,,,,,,,,,
0010044018,2005,F,Chemistry,Mathematics,,,,,,,,,
0010050817,2008,F,Chemistry,,,,,,,,,,
0010051266,2008,M,Chemistry,Women's and Gender Studies,,,,,,,,,
0010059364,2011,M,Chemistry,,,,,,,,,,
0006598526,1965,M,Chemistry,,,,,,,,,,
0010044375,2005,F,Chemistry,,,,,,,,,,
0006346616,1963,M,Chemistry,,,,,,,,,,
0008443326,1984,F,Chemistry,,,,,,,,,,
0010030545,1999,M,Chemistry,,,,,,,,,,
0010050563,2008,M,Chemistry,,,,,,,,,,
0005145395,1951,M,Chemistry,,,,,,,,,,
0005679640,1956,M,Chemistry,,,,,,,,,,
0005673922,1956,M,Chemistry,,,,,,,,,,
0010048461,2007,F,Chemistry,,,,,,,,,,
0010052761,2009,M,Chemistry,Mathematics,,,,,,,,,
0005182395,1951,M,Chemistry,,,,,,,,,,
0010051479,2008,F,Chemistry,Classics,,,,,,,,,
0005356540,1953,M,Chemistry,,,,,,,,,,
0005700668,1957,M,Chemistry,,,,,,,,,,
0010017944,1993,F,Chemistry,Biology,,,,,,,,,
0010032462,2000,F,Chemistry,,,,,,,,,,
0007398855,1973,M,Chemistry,,,,,,,,,,
0005945586,1959,M,Chemistry,,,,,,,,,,
0006153764,1961,M,Chemistry,,,,,,,,,,
0006119222,1961,M,Chemistry,,,,,,,,,,
0007129781,1971,M,Chemistry,,,,,,,,,,
0004877459,1948,M,Chemistry,,,,,,,,,,
0010056855,2011,F,Chemistry,,,,,,,,,,
0010051155,2008,M,Chemistry,,,,,,,,,,
0005062404,1950,M,Chemistry,,,,,,,,,,
0005823422,1958,M,Chemistry,,,,,,,,,,
0005532322,1955,M,Chemistry,,,,,,,,,,
0005145961,1951,M,Chemistry,,,,,,,,,,
0010057195,2011,M,Chemistry,,,,,,,,,,
0010038019,2002,M,Chemistry,English,,,,,,,,,
0005351104,1953,M,Chemistry,,,,,,,,,,
0004754768,1947,M,Chemistry,,,,,,,,,,
0010053543,2009,M,Chemistry,Japanese,,,,,,,,,
0010037494,2004,M,Chemistry,Biology,,,,,,,,,
0010053417,2009,F,Chemistry,,,,,,,,,,
0006348081,1963,M,Chemistry,,,,,,,,,,
0010051072,2008,F,Chemistry,,,,,,,,,,
0005473422,1954,M,Chemistry,,,,,,,,,,
0006330955,1963,M,Chemistry,,,,,,,,,,
0010053414,2009,M,Chemistry,Music,,,,,,,,,
0010039271,2004,M,Chemistry,Political Science,,,,,,,,,
0010024040,1996,M,Chemistry,English,,,,,,,,,
0010055394,2010,M,Chemistry,,,,,,,,,,
0005569331,1955,M,Chemistry,,,,,,,,,,
0005502059,1955,M,Chemistry,,,,,,,,,,
0010051089,2008,F,Chemistry,,,,,,,,,,
0010041939,2004,M,Chemistry,Biology,,,,,,,,,
0010057099,2011,M,Chemistry,Mathematics,,,,,,,,,
0005198013,1951,M,Chemistry,,,,,,,,,,
0004041250,1940,M,Chemistry,,,,,,,,,,
0010053637,2009,M,Chemistry,Chinese,,,,,,,,,
0005580468,1955,M,Chemistry,,,,,,,,,,
0005599304,1955,M,Chemistry,,,,,,,,,,
0010049399,2007,M,Chemistry,Computer Science,,,,,,,,,
0004189304,1941,M,Chemistry,,,,,,,,,,
0006479090,1964,M,Chemistry,,,,,,,,,,
0010055255,2010,F,Chemistry,,,,,,,,,,
0010053197,2009,M,Chemistry,,,,,,,,,,
0006648560,1966,M,Chemistry,,,,,,,,,,
0006597763,1965,M,Chemistry,,,,,,,,,,
0010050958,2008,M,Chemistry,Philosophy,,,,,,,,,
0006273195,1962,M,Chemistry,,,,,,,,,,
0006121150,1961,M,Chemistry,,,,,,,,,,
0005086640,1950,M,Chemistry,,,,,,,,,,
0005958968,1959,M,Chemistry,,,,,,,,,,
0010008538,1989,F,Chemistry,Philosophy,,,,,,,,,
0010056755,2011,F,Chemistry,,,,,,,,,,
0005702622,1957,M,Chemistry,,,,,,,,,,
0005768731,1957,M,Chemistry,,,,,,,,,,
0010022721,1993,M,Chemistry,,,,,,,,,,
0010022103,1995,F,Chemistry,History,,,,,,,,,
0010032218,2000,M,Chemistry,Biology,,,,,,,,,
0010053563,2009,M,Chemistry,English,,,,,,,,,
0006284322,1962,M,Chemistry,,,,,,,,,,
0005418377,1954,M,Chemistry,,,,,,,,,,
0010037499,2002,M,Chemistry,,,,,,,,,,
0008500024,1985,F,Chemistry,,,,,,,,,,
0010056850,2011,M,Chemistry,Economics,,,,,,,,,
0004833395,1948,M,Chemistry,,,,,,,,,,
0005532422,1955,M,Chemistry,,,,,,,,,,
0010035551,2001,F,Chemistry,Psychology,,,,,,,,,
0010053472,2009,M,Chemistry,,,,,,,,,,
0010032595,2000,F,Chemistry,Biology,,,,,,,,,
0010035643,2001,M,Chemistry,,,,,,Canada,,,,
0005848459,1958,M,Chemistry,,,,,,,,,,
0010057056,2011,F,Chemistry,,,,,,,,,,
0004687568,1946,M,Chemistry,,,,,,,,,,
0010042096,2004,M,Chemistry,,,,,,,,,,
0010055017,2010,F,Chemistry,,,,,,,,,,
0007209129,1972,M,Chemistry,,,,,,,,,,
0006489633,1964,M,Chemistry,,,,,,,,,,
0010053128,2009,F,Chemistry,,,,,,,,,,
0007305464,1973,M,Chemistry,,,,,,,,,,
0007757042,1977,F,Chemistry,,,,,,,,,,
0006688671,1966,M,Chemistry,,,,,,Brazil,,,,
0005867286,1958,M,Chemistry,,,,,,,,,,
0005238840,1952,M,Chemistry,,,,,,,,,,
0010053655,2009,M,Chemistry,Economics,,,,,,,,,
0005542786,1955,M,Chemistry,,,,,,,,,,
0010055451,2010,F,Chemistry,,,,,,,,,,
0010056940,2011,F,Chemistry,Chinese,,,,,,,,,
0005547359,1955,M,Chemistry,,,,,,,,,,
0007090925,1970,M,Chemistry,Mathematic Sciences,,,,,,,,,
0006046795,1960,M,Chemistry,,,,,,,,,,
0005448677,1954,M,Chemistry,,,,,,,,,,
0010049031,2007,M,Chemistry,,,,,,,,,,
0010038898,2003,M,Chemistry,,,,,,,,,,
0010046701,2006,M,Chemistry,,,,,,,,,,
0006237795,1962,M,Chemistry,,,,,,,,,,
0007695335,1976,M,Chemistry,,,,,,,,,,
0003818413,1938,M,Chemistry,,,,,,,,,,
0006327790,1963,M,Chemistry,,,,,,,,,,
0010055288,2011,M,Chemistry,,,,,,,,,,
0004680268,1946,M,Chemistry,,,,,,,,,,
0006751270,1967,M,Chemistry,,,,,,,,,,
0005983122,1959,M,Chemistry,,,,,,,,,,
0010039028,2003,F,Chemistry,,,,,,,,,,
0010054805,2010,F,Chemistry,,,,,,,,,,
0005986395,1959,M,Chemistry,,,,,,,,,,
0004197104,1941,M,Chemistry,,,,,,,,,,
0006671363,1966,M,Chemistry,,,,,,,,,,
0004587577,1945,M,Chemistry,,,,,,,,,,
0006292477,1962,M,Chemistry,,,,,,,,,,
0010053160,2009,M,Chemistry,,,,,,,,,,
0010046488,2006,F,Chemistry,,,,,,,,,,
0010046130,2006,F,Chemistry,Mathematics,,,,,,,,,
0010027954,1998,F,Chemistry,,,,,,,,,,
0005325540,1953,M,Chemistry,,,,,,,,,,
0010056887,2011,F,Chemistry,,,,,,,,,,
0005349604,1953,M,Chemistry,,,,,,,,,,
0005964686,1959,M,Chemistry,,,,,,,,,,
0010056961,2011,M,Chemistry,,,,,,,,,,
0008150380,1981,M,Chemistry,,,,,,,,,,
0007591134,1975,M,Chemistry,,,,,,,,,,
0004968468,1949,M,Chemistry,,,,,,,,,,
0006748765,1967,M,Chemistry,,,,,,,,,,
0005529804,1955,M,Chemistry,,,,,,,,,,
0010049100,2007,M,Chemistry,,,,,,,,,,
0005533786,1955,M,Chemistry,,,,,,,,,,
0010019789,1994,F,Chemistry,,,,,,,,,,
0004856986,1948,M,Chemistry,,,,,,,,,,
0010048987,2007,M,Chemistry,,,,,,,,,,
0006418981,1964,M,Chemistry,,,,,,,,,,
0010044534,2005,F,Chemistry,English,,,,,,,,,
0007769071,1977,F,Chemistry,,,,,,,,,,
0005934250,1959,M,Chemistry,,,,,,United Kingdom,,,,
0010042387,2004,M,Chemistry,,,,,,,,,,
0005372850,1953,M,Chemistry,,,,,,,,,,
0004195586,1941,M,Chemistry,,,,,,,,,,
0007940938,1979,F,Chemistry,,,,,,,,,,
0010015369,1992,F,Chemistry,,,,,,,,,,
0008235738,1982,M,Chemistry,,,,,,,,,,
0010053549,2009,M,Chemistry,English,,,,,,,,,
0010050634,2008,M,Chemistry,Economics,,,,,,,,,
0006185550,1961,M,Chemistry,,,,,,,,,,
0010023977,1996,F,Chemistry,Art,,,,,,,,,
0006484517,1964,M,Chemistry,,,,,,,,,,
0005541604,1955,M,Chemistry,,,,,,,,,,
0007629780,1976,M,Chemistry,,,,,,,,,,
0008163860,1981,F,Chemistry,,,,,,,,,,
0010054935,2010,M,Chemistry,,,,,,,,,,
0010008993,1986,M,Chemistry,,,,,,,,,,
0010053148,2009,M,Chemistry,,,,,,,,,,
0010032494,2000,M,Chemistry,,,,,,,,,,
0005582586,1955,M,Chemistry,,,,,,,,,,
0005210404,1952,M,Chemistry,,,,,,,,,,
0010048981,2007,M,Chemistry,,,,,,,,,,
0006269013,1962,M,Chemistry,,,,,,,,,,
0010055624,2010,M,Chemistry,,,,,,,,,,
0005565004,1955,M,Chemistry,,,,,,,,,,
0010024029,1996,F,Chemistry,,,,,,,,,,
0004393862,1943,M,Chemistry,,,,,,,,,,
0004178722,1941,M,Chemistry,,,,,,,,,,
0010051443,2008,M,Chemistry,Economics,,,,,,,,,
0006454090,1964,M,Chemistry,,,,,,,,,,
0010048880,2007,F,Chemistry,,,,,,,,,,
0010055985,2009,F,Chemistry,,,,,,,,,,
0006214559,1962,M,Chemistry,,,,,,,,,,
0005119722,1951,M,Chemistry,,,,,,,,,,
0005406486,1954,M,Chemistry,,,,,,,,,,
0010053594,2009,M,Chemistry,Philosophy,,,,,,,,,
0006179668,1961,M,Chemistry,,,,,,,,,,
0010012835,1991,M,Chemistry,,,,,,,,,,
0005738231,1957,M,Chemistry,,,,,,,,,,
0010008698,1987,M,Chemistry,Political Science,,,,,,,,,
0005497777,1954,M,Chemistry,,,,,,,,,,
0004555813,1945,M,Chemistry,,,,,,,,,,
0008053085,1980,M,Chemistry,,,,,,,,,,
0010018028,1993,M,Chemistry,,,,,,,,,,
0005056704,1950,M,Chemistry,,,,,,,,,,
0010046475,2006,F,Chemistry,Women's Studies,,,,,,,,,
0010057100,2011,F,Chemistry,,,,,,,,,,
0005752159,1957,M,Chemistry,,,,,,,,,,
0010057201,2011,F,Chemistry,,,,,,,,,,
0006990528,1969,M,Chemistry,,,,,,,,,,
0005216813,1952,M,Chemistry,,,,,,,,,,
0004016822,1940,M,Chemistry,,,,,,,,,,
0005179868,1951,M,Chemistry,,,,,,,,,,
0010044259,2005,M,Chemistry,,,,,,,,,,
0010041445,2004,M,Chemistry,,,,,,,,,,
0006968920,1969,M,Chemistry,,,,,,,,,,
0010057008,2011,M,Chemistry,Mathematics,,,,,,,,,
0008134647,1981,F,Chemistry,,,,,,,,,,
0004681513,1949,M,Chemistry,,,,,,,,,,
0004472322,1944,M,Chemistry,,,,,,,,,,
0006133422,1961,M,Chemistry,,,,,,,,,,
0010025847,1997,M,Chemistry,,,,,,,,,,
0005424370,1954,M,Chemistry,,,,,,,,,,
0010055611,2010,M,Chemistry,History,,,,,,,,,
0010054853,2010,M,Chemistry,Economics,,,,,,,,,
0010051472,2008,M,Chemistry,Computer Science,,,,,,,,,
0010008515,1989,F,Chemistry,,,,,,,,,,
0010046240,2006,F,Chemistry,English,,,,,,,,,
0010027969,1998,F,Chemistry,,,,,,,,,,
0010046557,2006,M,Chemistry,Political Science,,,,,,,,,
0010055226,2010,M,Chemistry,,,,,,,,,,
0005119150,1951,M,Chemistry,,,,,,,,,,
0005072286,1950,M,Chemistry,,,,,,,,,,
0010051747,2008,F,Chemistry,Economics,,,,,,,,,
0004888259,1948,M,Chemistry,,,,,,,,,,
0010057152,2011,M,Chemistry,,,,,,,,,,
0010046888,2006,M,Chemistry,Biochemistry,,,,,,,,,
0010037415,2002,F,Chemistry,,,,,,,,,,
0010057260,2011,F,Chemistry,History,,,,,,,,,
0010043853,2005,M,Chemistry,,,,,,,,,,
0010008157,1990,F,Chemistry,Literary Studies,,,,,,,,,
0005398531,1953,M,Chemistry,,,,,,,,,,
0010032625,2000,F,Chinese,,,,,,Bhutan,Chinese Translator/Proofreader,,,Self-employed
0010052637,2009,F,Chinese,Psychology,,,,,China,Teacher/College Counselor,Educator,Education - Pre-school-12,New Pathways Academy
0010054721,2010,F,Chinese,Political Science,,,,,,Fulbright English Teaching Assistant,Educator,,Fulbright Program in Taiwan
0010032403,2000,F,Chinese,,,,,,,,Educator,Education - Pre-school-12,New York City Dept. of Education
0010051243,2008,F,Chinese,Psychology,,,,,,Research Assistant,Research,Education - College/University,Stanford University
0010055571,2010,M,Chinese,Economics,,,,,,,,,J.P. Morgan Chase
0010055432,2010,M,Chinese,Philosophy,,,,,,US Recruiting/Univ. Relations Mngr.,Human Resources/Personnel,Education - Pre-school-12,Teach for China
0010046172,2006,F,Chinese,,,,,,,Director of Alumni Impact & US Operations,Educator,,Teach for China
0010049578,2007,F,Chinese,Political Science,,,,,,,Attorney,Law/Legal Service/Courts,Brooklyn Defender Services
0010053560,2009,M,Chinese,Economics,,,,,Vietnam,Academic Director,Educator,Education - Pre-school-12,Yola Institute
0010049605,2007,M,Chinese,Economics,,,,,,,,,
0010056925,2011,F,Chinese,,,,,,,,,,
0010056990,2011,F,Chinese,,,,,,,,,,
0010055372,2010,F,Chinese,Political Science,,,,,,,,,
0010052607,2010,M,Chinese,,,,,,,,,,
0010053599,2009,M,Chinese,,,,,,,,,,
0010053026,2009,M,Chinese,English,,,,,,,,,
0010052744,2009,F,Chinese,Music,,,,,,,,,
0010046484,2006,M,Chinese,History,,,,,,,,,
0010056958,2011,F,Chinese,,,,,,,,,,
0010056922,2011,F,Chinese,Political Science,,,,,,,,,
0010044387,2005,F,Chinese,,,,,,,,,,
0010055206,2010,M,Chinese,,,,,,,,,,
0010057119,2011,M,Chinese,History,,,,,"Korea, Republic of",,,,
0010046830,2006,F,Chinese,,,,,,,,,,
0010057105,2011,M,Chinese,,,,,,,,,,
0010050839,2008,F,Chinese,Economics,,,,,,,,,
0010055222,2010,M,Chinese,Economics,,,,,,,,,
0010049262,2007,F,Chinese,Political Science,,,,,,,,,
0010046175,2006,F,Chinese,History,,,,,,,,,
